Id,sum_Length_METERS,Polyline_Count,Point_Count,NAME,RHO,LAT,LONG,DELTA_RHO_CLEAN,CENTER,Shape_Length,Shape_Area,sum_Area_SQUAREMETERS,Polygon_Count,LAMBDA_M,RHO_0,DELTA_RHO,LONG_W,FAKE_LONG,DIST_X_KM
0,168787.75270542185,4,2,BELET,5.924600476e-06,-18.23958968,92.89705203,142.03844894568283,1.0,200000.0,2500000000.0,452057767.3512032,1,2678.2616635708196,1.914906115e-06,3.093937832892674,267.10294797,137.89705203,6196.55725191475
0,96394.65280186359,4,2,BELET,1.0374019418e-05,-18.23958968,98.45974907,871.0654347784565,1.0,200000.0,2500000000.0,245082578.44156048,1,2542.4914278732927,2.151297434e-06,4.822215308557268,261.54025093,143.45974907,6446.523224181638
0,17217.83265538789,2,1,BELET,2.9039659637e-05,-18.23958968,99.57228848,115056.68372517145,1.0,200000.0,2500000000.0,22301438.375858635,1,1295.2523597027734,9.729166417e-06,2.984804493349718,260.42771152,144.57228848,6496.516418724888
0,136703.27004528805,8,7,BELET,2.5602898883e-05,-18.23958968,100.68482788,983.798213742169,1.0,200000.0,2500000000.0,875641335.6623724,1,6405.416164311823,2.72156609e-07,94.07413967167426,259.31517212,145.68482788,6546.509612818778
0,249446.3482981341,13,14,BELET,2.8062146621e-05,-18.23958968,101.79736729,280.74155422804773,1.0,200000.0,2500000000.0,1083039902.2621899,1,4341.774933372681,6.49662778e-07,43.194942904993965,258.20263271,146.79736729,6596.502807362028
0,493654.4234196009,27,22,BELET,2.2282794356e-05,-18.23958968,102.9099067,48.40138633549866,1.0,200000.0,2500000000.0,1639092632.3355703,1,3320.324005164154,1.183933457e-06,18.82098544364729,257.09009330000004,147.90990669999996,6646.496001905276
0,715372.9083940852,42,47,BELET,3.2849999943e-05,-18.23958968,104.02244611,31.112944453420724,1.0,200000.0,2500000000.0,2083482886.8850756,1,2912.4430942768167,1.587422543e-06,20.69392304323861,255.97755389,149.02244611,6696.489196448528
0,542368.4888118301,31,28,SHANGRILA,2.5812709051e-05,-18.23958968,156.31179829,45.422594862795805,1.0,200000.0,2500000000.0,1654462658.673968,1,3050.4402316926808,1.431223458e-06,18.03541502305524,203.68820171,201.31179829,9046.169335937027
0,207244.07139833068,16,16,SHANGRILA,3.8601828009e-05,-18.23958968,157.42433769,584.6572273308118,1.0,200000.0,2500000000.0,811700766.7764033,1,3916.641674232913,8.18132916e-07,47.182832088813925,202.57566231,202.42433769,9096.162530030915
0,336219.1704718824,13,17,FENSAL,2.5281128343e-05,-18.23958968,-45.70760578,129.68831764524512,1.0,200000.0,2500000000.0,2031087121.7434852,1,6040.9616706057,3.10272818e-07,81.48031950259187,45.70760578,359.29239422,16145.202948047056
0,261295.81013945065,11,9,FENSAL,1.7221860533e-05,-18.23958968,-41.25744814,155.29890911890968,1.0,200000.0,2500000000.0,1758724311.6275632,1,6730.778846736776,2.43597276e-07,70.69808325677764,41.25744814,3.742551859999999,168.1757262200555
0,396301.04335912183,14,10,FENSAL,1.26166713e-05,-18.23958968,-40.14490873,44.800777734450655,1.0,200000.0,2500000000.0,2255020347.237947,1,5690.170099286068,3.54711966e-07,35.56877835556111,40.14490873,4.855091270000003,218.16892076330566
0,273959.169770714,11,13,SENKYO,2.3726163302e-05,-17.17983711,19.4694511,192.45430487493485,1.0,200000.0,2500000000.0,1084055892.0497503,1,3956.9980189275457,7.99581125e-07,29.673240853566067,340.5305489,64.46945110000001,2897.006417901945
0,330353.93163039593,10,7,SENKYO,1.059469758e-05,-17.17983711,68.42118505,56.5319756616983,1.0,200000.0,2500000000.0,2281816965.55176,1,6907.188766576222,2.29896241e-07,46.08469257591684,291.57881495,113.42118505000002,5096.706973760695
0,361611.7119087516,10,4,SENKYO,5.530794314e-06,-17.17983711,69.53372446,24.106942149535183,1.0,200000.0,2500000000.0,2215960434.379107,1,6128.010684947832,3.00497714e-07,18.405445565501903,290.46627553999997,114.53372446000003,5146.700168303945
0,212848.17350731927,8,4,SENKYO,9.396369097e-06,-17.17983711,70.64626387,134.06820335457664,1.0,200000.0,2500000000.0,953787313.7849216,1,4481.06882041026,6.05343974e-07,15.522363321325496,289.35373613,115.64626386999998,5196.693362847193
0,186778.24008943647,6,3,BELET,8.03091409e-06,-17.17983711,91.78451262,153.49513523901368,1.0,200000.0,2500000000.0,945622760.3359597,1,5062.810099737311,4.60672508e-07,17.433022278926565,268.21548738,136.78451262,6146.564057371499
0,37443.701526893674,5,6,BELET,8.0120283991e-05,-17.17983711,92.89705203,55812.266140064945,1.0,200000.0,2500000000.0,121226277.49621613,1,3237.561260046533,1.252725221e-06,63.956790062416715,267.10294797,137.89705203,6196.55725191475
0,139863.832578098,4,2,BELET,7.149811224e-06,-17.17983711,94.00959144,261.0362804316479,1.0,200000.0,2500000000.0,686349060.3627652,1,4907.266215370706,4.93986337e-07,14.473702370479726,265.99040856,139.00959144,6246.550446458
0,76753.81115073018,4,1,BELET,6.5143345e-06,-17.17983711,95.12213084,910.7120932935811,1.0,200000.0,2500000000.0,312821621.48324853,1,4075.6493624652094,7.48433493e-07,8.703959087830315,264.87786916,140.12213084,6296.543640551889
0,106347.84541035752,5,7,BELET,3.2910868918e-05,-17.17983711,96.23467025,2217.972092051262,1.0,200000.0,2500000000.0,489305923.0755101,1,4600.995170023963,5.70607838e-07,57.67686096628338,263.76532975,141.23467025000002,6346.536835095139
0,189426.55139790184,6,4,BELET,1.0558181972e-05,-17.17983711,97.34720966,195.54081441017152,1.0,200000.0,2500000000.0,656781104.4197956,1,3467.207208139409,1.074641948e-06,9.8248369984915,262.65279034,142.34720965999998,6396.5300296383875
0,208285.3240003366,9,8,BELET,1.920442556e-05,-17.17983711,98.45974907,287.6237415577892,1.0,200000.0,2500000000.0,1123109616.174246,1,5392.168754877953,4.0008089e-07,48.001356791510815,261.54025093,143.45974907,6446.523224181638
0,292509.25821716985,8,8,BELET,1.3674780841e-05,-17.17983711,99.57228848,95.79771887304295,1.0,200000.0,2500000000.0,1011857043.2776526,1,3459.23082723902,1.080194242e-06,12.659557240124473,260.42771152,144.57228848,6496.516418724888
0,153613.52404638394,14,18,BELET,5.858859144e-05,-17.17983711,100.68482788,1734.200639973837,1.0,200000.0,2500000000.0,600601080.3084469,1,3909.819034729612,8.21330717e-07,71.33373954164746,259.31517212,145.68482788,6546.509612818778
0,61746.216480369374,9,9,BELET,7.2878959336e-05,-17.17983711,101.79736729,16578.05921833809,1.0,200000.0,2500000000.0,379958592.7573398,1,6153.552629060889,2.97714056e-07,244.79515756469897,258.20263271,146.79736729,6596.502807362028
0,294857.5187433488,20,21,BELET,3.561041972e-05,-17.17983711,102.9099067,245.042810632458,1.0,200000.0,2500000000.0,981255551.265949,1,3327.897336476123,1.17791347e-06,30.23177900747924,257.09009330000004,147.90990669999996,6646.496001905276
0,274910.8812356064,15,14,SHANGRILA,2.5462797138e-05,-17.17983711,170.77481059,204.94453953681693,1.0,200000.0,2500000000.0,1564125740.807088,1,5689.573776698158,3.54795156e-07,71.76760093720848,189.22518941,215.77481059,9696.080863651194
0,271098.86424774275,15,14,SHANGRILA,2.5820838532e-05,-17.17983711,171.88735,214.42198009429833,1.0,200000.0,2500000000.0,1671245231.7555451,1,6164.707610977977,2.9651004e-07,87.08250997701793,188.11265,216.88735,9746.074058194445
0,337203.5751017776,19,19,SHANGRILA,2.8172892287e-05,-17.17983711,172.99988941,143.58031055397245,1.0,200000.0,2500000000.0,1868446460.0225704,1,5541.004301210687,3.76434435e-07,74.84143234920043,187.00011059,217.99988941,9796.067252737694
0,650758.3980319069,19,6,SHANGRILA,4.610005816e-06,-17.17983711,174.11242881,5.396310085907929,1.0,200000.0,2500000000.0,2222087975.8480945,1,3414.6128310727454,1.112031399e-06,4.145571627901645,185.88757119,219.11242881,9846.060446831583
0,515620.39456864895,14,4,SHANGRILA,3.878822523e-06,-17.17983711,-172.53709829,7.643346081076785,1.0,200000.0,2500000000.0,2073971632.5262249,1,4022.283940613406,7.70834e-07,5.031981624537108,172.53709829,232.46290171,10445.978780451862
0,160967.53849403045,14,11,FENSAL,3.4168379858e-05,-17.17983711,-45.70760578,910.8977278488848,1.0,200000.0,2500000000.0,2281816965.55176,1,14175.634335343846,4.6014238e-08,742.5610243524245,45.70760578,359.29239422,16145.202948047056
0,185337.2698298259,10,9,FENSAL,2.4280059829e-05,-17.17983711,-41.25744814,472.1774682769776,1.0,200000.0,2500000000.0,2067929228.4083664,1,11157.654530613892,7.8618399e-08,308.83431907811365,41.25744814,3.742551859999999,168.1757262200555
0,333544.99776206404,15,19,FENSAL,2.8481914176e-05,-17.17983711,-40.14490873,148.74189737544765,1.0,200000.0,2500000000.0,2281816965.55176,1,6841.106839741921,2.34894758e-07,121.25393697058259,40.14490873,4.855091270000003,218.16892076330566
0,402888.8089525284,15,10,SENKYO,1.2410372016e-05,-16.11399031,68.42118505,42.47223260398929,1.0,200000.0,2500000000.0,2284087812.2656765,1,5669.27589327706,3.57643714e-07,34.700377819727144,291.57881495,113.42118505000002,5096.706973760695
0,160910.44153648423,9,8,SENKYO,2.4858548406e-05,-16.11399031,69.53372446,663.2324133705736,1.0,200000.0,2500000000.0,1273752222.0436113,1,7915.907817298514,1.69462342e-07,146.69069270574522,290.46627553999997,114.53372446000003,5146.700168303945
0,89603.07917550673,7,6,SENKYO,3.3480992256e-05,-16.11399031,70.64626387,3310.533141220043,1.0,200000.0,2500000000.0,430348259.0651559,1,4802.828909732299,5.18344849e-07,64.59211916236296,289.35373613,115.64626386999998,5196.693362847193
0,401980.0322798514,11,8,BELET,9.950743019e-06,-16.11399031,96.23467025,34.22710521393189,1.0,200000.0,2500000000.0,1889734664.186984,1,4701.066004371542,5.43787542e-07,18.298953631528697,263.76532975,141.23467025000002,6346.536835095139
0,274600.1491496081,6,1,BELET,1.82082931e-06,-16.11399031,97.34720966,14.692593065488978,1.0,200000.0,2500000000.0,863179884.9152441,1,3143.40646787109,1.338242662e-06,1.360612212500822,262.65279034,142.34720965999998,6396.5300296383875
0,200248.580618732,5,1,BELET,2.496896599e-06,-16.11399031,98.45974907,40.837684198822735,1.0,200000.0,2500000000.0,683925781.136433,1,3415.38391444886,1.111469729e-06,2.246481874136615,261.54025093,143.45974907,6446.523224181638
0,194409.55596885504,12,14,BELET,3.6006460511e-05,-16.11399031,99.57228848,629.2119583588056,1.0,200000.0,2500000000.0,1100043112.8255327,1,5658.379843230354,3.59186508e-07,100.24446824781728,260.42771152,144.57228848,6496.516418724888
0,337616.18350342824,23,26,BELET,3.8505263181e-05,-16.11399031,100.68482788,195.70199156712596,1.0,200000.0,2500000000.0,1630411071.1617897,1,4829.185183728712,5.12036386e-07,75.20024790524256,259.31517212,145.68482788,6546.509612818778
0,383950.60883860046,26,31,BELET,4.0369775808e-05,-16.11399031,101.79736729,153.87299362972146,1.0,200000.0,2500000000.0,1873439091.9355817,1,4879.375234232563,5.00326663e-07,80.68683678038924,258.20263271,146.79736729,6596.502807362028
0,392619.4976755372,19,26,BELET,3.3110938394e-05,-16.11399031,102.9099067,120.05538104916045,1.0,200000.0,2500000000.0,2025275478.988418,1,5158.367047431038,4.41796676e-07,74.94610116644925,257.09009330000004,147.90990669999996,6646.496001905276
0,415600.39906840655,13,12,BELET,1.4436944751e-05,-16.11399031,110.69768256,46.09035233272896,1.0,200000.0,2500000000.0,2307343545.2131386,1,5551.8318807806445,3.74793758e-07,38.51970439718996,249.30231744,155.69768256,6996.448363258667
0,425759.41326451715,11,8,BELET,9.394977246e-06,-16.11399031,111.81022197,28.41599637294985,1.0,200000.0,2500000000.0,2307343545.2131386,1,5419.360026644025,3.95603319e-07,23.748479346303174,248.18977803,156.81022197,7046.441557801916
0,645791.8407499047,22,22,SHANGRILA,1.7033352399e-05,-16.11399031,169.66227118,20.28337536032966,1.0,200000.0,2500000000.0,2258751537.87058,1,3497.6464478827697,1.053828625e-06,16.163303967611633,190.33772882,214.66227118,9646.087669107945
0,740579.4047533411,22,12,SHANGRILA,8.101764593e-06,-16.11399031,170.77481059,7.101257846739517,1.0,200000.0,2500000000.0,2251506240.0820007,1,3040.1955896031054,1.442037064e-06,5.618277639092112,189.22518941,215.77481059,9696.080863651194
0,598507.2459478069,23,17,SHANGRILA,1.4202000155e-05,-16.11399031,171.88735,20.048361616404808,1.0,200000.0,2500000000.0,2307343545.2131386,1,3855.1639279808346,8.47613194e-07,16.75528443646762,188.11265,216.88735,9746.074058194445
0,388632.1014742258,18,14,SHANGRILA,1.8011893442e-05,-16.11399031,-173.6496377,66.81727772570419,1.0,200000.0,2500000000.0,1656914804.1025512,1,4263.453270631166,6.76670451e-07,26.618412875692112,173.6496377,231.3503623,10395.985585908611
0,486816.5801966359,13,3,SHANGRILA,3.08124263e-06,-16.11399031,-172.53709829,6.905070024382209,1.0,200000.0,2500000000.0,1717395609.4915655,1,3527.8083766125465,1.033775358e-06,2.980572718732819,172.53709829,232.46290171,10445.978780451862
0,367223.97857043525,24,24,FENSAL,3.2677604678e-05,-16.11399031,-45.70760578,137.60658480142433,1.0,200000.0,2500000000.0,2307343545.2131386,1,6283.205018897152,2.84143732e-07,115.00378498720572,45.70760578,359.29239422,16145.202948047056
0,130821.24235777553,8,7,FENSAL,2.6754064836e-05,-16.11399031,-41.25744814,1134.342836891112,1.0,200000.0,2500000000.0,1227099948.1753123,1,9379.974735443857,1.15922397e-07,230.79288937467612,41.25744814,3.742551859999999,168.1757262200555
0,394226.4512498492,17,19,FENSAL,2.4097824917e-05,-16.11399031,-40.14490873,86.5802609165233,1.0,200000.0,2500000000.0,2307343545.2131386,1,5852.837976492885,3.33032055e-07,72.35887530345094,40.14490873,4.855091270000003,218.16892076330566
0,77361.06161963369,5,5,SENKYO,3.231599913e-05,-15.04238509,66.19610624,4438.85395080679,1.0,200000.0,2500000000.0,480179315.0250605,1,6206.989730647573,2.92009706e-07,110.66755137151613,293.80389376,111.19610624,4996.720585123556
0,133038.1321102587,9,8,SENKYO,3.0066567657e-05,-15.04238509,67.30864564,1227.7485428628484,1.0,200000.0,2500000000.0,846643772.7524867,1,6363.918068624184,2.76143508e-07,108.88022643130611,292.69135436,112.30864564000001,5046.713779217444
0,133855.8325532213,6,3,SENKYO,1.1206086215e-05,-15.04238509,68.42118505,451.36220085029134,1.0,200000.0,2500000000.0,412805771.0114626,1,3083.9580400602304,1.396652632e-06,8.02353137541233,291.57881495,113.42118505000002,5096.706973760695
0,85133.78059240467,4,4,SENKYO,2.3492437269e-05,-15.04238509,69.53372446,2604.637057186195,1.0,200000.0,2500000000.0,661268071.6461263,1,7767.399345414739,1.76797799e-07,132.87743088913868,290.46627553999997,114.53372446000003,5146.700168303945
0,383519.44763873826,12,13,BELET,1.6948293079e-05,-15.04238509,96.23467025,64.76253836102129,1.0,200000.0,2500000000.0,2124753110.925876,1,5540.1443760091115,3.76565182e-07,45.00759462381703,263.76532975,141.23467025000002,6346.536835095139
0,52528.21191754103,5,6,BELET,5.7112166786e-05,-15.04238509,101.79736729,18654.01581025204,1.0,200000.0,2500000000.0,273172349.452112,1,5200.488261068907,4.33830284e-07,131.6463347424509,258.20263271,146.79736729,6596.502807362028
0,93987.28131293827,5,5,BELET,2.659934371e-05,-15.04238509,102.9099067,2363.475057147236,1.0,200000.0,2500000000.0,721581322.6461557,1,7677.435846277882,1.81466869e-07,146.57961465427638,257.09009330000004,147.90990669999996,6646.496001905276
0,175257.88823830735,10,9,BELET,2.5676447692e-05,-15.04238509,110.69768256,565.8854814063574,1.0,200000.0,2500000000.0,909461418.1267192,1,5189.275229027504,4.35930576e-07,58.900313767477215,249.30231744,155.69768256,6996.448363258667
0,485349.0483355725,13,9,BELET,9.271677807e-06,-15.04238509,111.81022197,20.918680323991087,1.0,200000.0,2500000000.0,2331532615.064676,1,4803.826489534279,5.18104032e-07,17.89539788485906,248.18977803,156.81022197,7046.441557801916
0,148309.24484187475,10,10,SHANGRILA,3.3713340024e-05,-15.04238509,-173.6496377,1079.5308689963015,1.0,200000.0,2500000000.0,961525182.3222531,1,6483.245082580105,2.64900636e-07,127.26787104351357,173.6496377,231.3503623,10395.985585908611
0,435918.43072205904,18,10,FENSAL,1.1470035786e-05,-15.04238509,-44.59506637,32.909232382950854,1.0,200000.0,2500000000.0,2331532615.064676,1,5348.5525060335385,4.07417749e-07,28.15300958076084,44.59506637,0.40493363000000215,18.19614259030565
0,685199.4739656756,21,10,FENSAL,7.297145123e-06,-15.04238509,-43.48252696,7.61087491128808,1.0,200000.0,2500000000.0,2331532615.064676,1,3402.706370410133,1.120756648e-06,6.510909516275166,43.48252696,1.5174730399999987,68.1893371335555
0,722607.2418891952,24,13,FENSAL,8.995204619e-06,-15.04238509,-42.36998755,8.329890911005059,1.0,200000.0,2500000000.0,2273046444.4914894,1,3145.6181348927566,1.336138289e-06,6.732240734392269,42.36998755,2.6300124500000024,118.18253167680567
0,318193.06954694504,11,8,SENKYO,1.2570984043e-05,-13.96536709,67.30864564,72.94927542018057,1.0,200000.0,2500000000.0,1685806113.3785353,1,5298.060437893408,4.16156807e-07,30.20732532185224,292.69135436,112.30864564000001,5046.713779217444
0,374863.1042083167,16,17,BELET,2.2674944279e-05,-13.96536709,101.79736729,91.18601851579417,1.0,200000.0,2500000000.0,1701472264.7052677,1,4538.916328665239,5.882177e-07,38.54855826908025,258.20263271,146.79736729,6596.502807362028
0,378526.4295799068,21,22,BELET,2.9060058005e-05,-13.96536709,102.9099067,114.34795329478392,1.0,200000.0,2500000000.0,1702027700.0770135,1,4496.45669911595,6.00718532e-07,48.37549779594566,257.09009330000004,147.90990669999996,6646.496001905276
0,319256.2531712139,18,19,BELET,2.9756660694e-05,-13.96536709,104.02244611,171.39353749156487,1.0,200000.0,2500000000.0,1191556371.5287635,1,3732.288278437397,9.11326748e-07,32.652021634363585,255.97755389,149.02244611,6696.489196448528
0,191948.17808335787,8,5,BELET,1.3024348681e-05,-13.96536709,105.13498552,234.18227036818968,1.0,200000.0,2500000000.0,621584048.6114969,1,3238.2909534132687,1.252093708e-06,10.402055853907685,254.86501448,150.13498552,6746.482390991777
0,357302.74419797846,13,10,BELET,1.3993735232e-05,-13.96536709,110.69768256,62.65229735974747,1.0,200000.0,2500000000.0,2069236465.0118375,1,5791.269444785711,3.41006197e-07,41.036600998821335,249.30231744,155.69768256,6996.448363258667
0,542710.519228606,19,21,BELET,1.9347330903e-05,-13.96536709,111.81022197,33.99748639375887,1.0,200000.0,2500000000.0,2346423545.448036,1,4323.52693067969,6.55813998e-07,29.50124722671408,248.18977803,156.81022197,7046.441557801916
0,553365.8335877571,18,14,BELET,1.2649859415e-05,-13.96536709,112.92276137,21.282261287946856,1.0,200000.0,2500000000.0,2354319152.467421,1,4254.543756710009,6.79845158e-07,18.606971392439235,247.07723863,157.92276137,7096.434751895805
0,281154.20465482166,20,20,BELET,3.5567670106e-05,-13.96536709,114.03530078,272.24762401639447,1.0,200000.0,2500000000.0,2022046432.730198,1,7191.948045780438,2.10026671e-07,169.34834984474796,245.96469922,159.03530078,7146.427946439056
0,295675.35390342167,10,8,BELET,1.3528351103e-05,-13.96536709,115.14784019,92.51628984676464,1.0,200000.0,2500000000.0,2354319152.467421,1,7962.514025556649,1.67251006e-07,80.88651554561562,244.85215981,160.14784019,7196.421140982306
0,303752.9286218954,17,14,SHANGRILA,2.30450453e-05,-13.96536709,167.43719237,148.37481511548697,1.0,200000.0,2500000000.0,1892732863.2000248,1,6231.159224660692,2.8948148e-07,79.60801244144929,192.56280763,212.43719237,9546.101280470804
0,847301.3891621603,26,16,SHANGRILA,9.441740687e-06,-13.96536709,-163.63678303,6.123354614722751,1.0,200000.0,2500000000.0,2340732439.778533,1,2762.573589184277,1.786606183e-06,5.284735256729983,163.63678303,241.36321697,10845.924335899139
0,223842.63076838656,12,4,SHANGRILA,8.934848528e-06,-13.96536709,-150.28631013,113.89701997287455,1.0,200000.0,2500000000.0,573679754.9089627,1,2562.870856814393,2.113209443e-06,4.228094171405576,150.28631013,254.71368987,11445.842669519416
0,556905.4155224457,20,9,FENSAL,8.080366746e-06,-13.96536709,-44.59506637,13.401928080927403,1.0,200000.0,2500000000.0,2341997157.5889006,1,4205.376877852444,6.97758395e-07,11.580465105855849,44.59506637,0.40493363000000215,18.19614259030565
0,678401.996451528,22,5,FENSAL,3.685130665e-06,-13.96536709,-43.48252696,3.930272397006719,1.0,200000.0,2500000000.0,2354319152.467421,1,3470.389481136556,1.072438314e-06,3.436216906941878,43.48252696,1.5174730399999987,68.1893371335555
0,659334.880421568,21,8,FENSAL,6.06671984e-06,-13.96536709,-42.36998755,6.896461788270734,1.0,200000.0,2500000000.0,2159507719.21596,1,3275.2820809892632,1.220673728e-06,4.969976578376825,42.36998755,2.6300124500000024,118.18253167680567
0,384969.8045915221,13,11,SENKYO,1.4286834797e-05,-12.88329133,56.18325156,54.133491765605534,1.0,200000.0,2500000000.0,1906073482.7645147,1,4951.228538006981,4.84226226e-07,29.504463041615345,303.81674843999997,101.18325156000003,4546.7818346836675
0,630763.9626056801,15,4,SENKYO,3.170758189e-06,-12.88329133,57.29579097,3.980000986566266,1.0,200000.0,2500000000.0,2375640937.6348786,1,3766.291479020342,8.93019971e-07,3.55060165795652,302.70420903,102.29579096999998,4596.775029226916
0,616434.784125095,18,9,SENKYO,7.300042301e-06,-12.88329133,58.40833038,9.646618252236564,1.0,200000.0,2500000000.0,2375640937.6348786,1,3853.8398526725296,8.4826493e-07,8.605851826588356,301.59166962,103.40833038,4646.7682237701665
0,688613.4360788895,18,7,SENKYO,5.082677474e-06,-12.88329133,59.52086979,5.242574043003128,1.0,200000.0,2500000000.0,2375640937.6348786,1,3449.8904801542653,1.086748895e-06,4.676956651989712,300.47913021,104.52086979,4696.7614183134165
0,742801.2485166017,21,9,SENKYO,6.058148137e-06,-12.88329133,60.6334092,5.274539816926532,1.0,200000.0,2500000000.0,2375640937.6348786,1,3198.2188268788054,1.287468292e-06,4.705473662481265,299.3665908,105.63340920000002,4746.754612856667
0,605790.716561923,21,12,SENKYO,9.904410609e-06,-12.88329133,61.7459486,13.608303087605618,1.0,200000.0,2500000000.0,2375640937.6348786,1,3921.5538843471927,8.15841685e-07,12.140113449196209,298.2540514,106.74594860000002,4796.747806950556
